iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
NNG,92558.00000000045,46277.00000000016,46280.99999999984,15763796.000000002,7881179.999999998,7882616.000000021,15023437.000000002,7510724.999999991,7512712.000000035,740359.0000000038,370454.9999999992,369904.00000000047,31.04761904761905,20.226190476190478,19.629617604617604,5229.035714285714,3414.6071428571427,3343.6049866799863,5229.035714285714,3414.6071428571427,3343.6049866799863,725.6666666666667,547.4285714285713,540.5,365
WNZ,90105.9999999999,45061.00000000013,45045.00000000005,15482427.999999955,7743106.999999984,7739320.999999988,14954692.99999995,7478383.999999994,7476308.999999977,527734.9999999991,264723.0000000003,263011.99999999994,27.16278721278721,18.0,15.7990675990676,4636.355994005994,3127.2714285714287,2957.633741258742,4606.127777777778,2925.2714285714287,2957.633741258742,733.5238095238096,733.5238095238096,497.18181818181824,365
MCT,84775.00000000017,42395.99999999998,42378.99999999987,16229190.00000001,8119248.999999955,8109940.9999999255,1234423.9999999902,615227.0000000007,619196.9999999991,14994765.999999957,7504021.99999999,7490743.999999983,21.26208330326184,16.62557904518486,15.973450862862627,3954.3180742418945,3283.1270439393866,3055.8898039026117,809.4572649572649,594.7115384615385,791.3602671837966,3755.836790819435,2923.6041668165094,3055.8898039026117,365
DAD,85895.00000000041,42948.99999999986,42946.00000000012,17285993.999999955,8644097.000000015,8641896.999999987,9869925.999999985,4935556.9999999935,4934368.999999996,7416067.999999989,3708539.9999999995,3707528.000000014,25.782695082695085,14.548717948717947,14.462889887889887,5467.335921023421,3275.0781829281823,3306.95409035409,3397.781374181374,2087.1389499389497,1816.3492063492065,3598.781643356643,1797.7083333333335,2004.2816433566431,365
SHJ,110397.0000000008,55264.00000000012,55133.000000000095,19685190.99999981,9854432.999999993,9830757.99999992,2212.0000000000005,2212.0000000000005,0.0,19682978.999999825,9852220.999999983,9830757.99999992,28.88225149611348,24.23536317715841,18.14107142857143,5176.675154714567,4328.27067228523,3207.702976190476,35.67741935483871,35.67741935483871,0.0,5176.675154714567,4328.27067228523,3207.702976190476,365
ZUH,92657.99999999962,46328.99999999988,46329.000000000386,15712615.999999942,7855986.000000015,7856630.000000016,15712615.999999942,7855986.000000015,7856630.000000016,0.0,0.0,0.0,26.059854034854038,14.890234765234768,15.61787101787102,4488.269080919081,2553.311213786214,2723.291724941725,4488.269080919081,2553.311213786214,2723.291724941725,0.0,0.0,0.0,365
BGY,97989.99999999968,49004.99999999999,48984.99999999999,18790402.00000023,9397822.999999894,9392578.999999925,3761708.000000005,1880111.0000000019,1881597.0000000012,15028694.000000022,7517711.999999953,7510982.000000023,29.874320124320125,15.027972027972028,15.633190883190883,5731.260295260296,2924.468410821732,2988.099522789039,1709.0,1640.125,1152.0,4690.846153846154,2735.468410821732,2436.724522789039,365
HFE,96665.00000000044,48330.999999999876,48333.99999999998,15442678.000000026,7720935.00000003,7721743.0000000065,15061818.000000035,7530376.000000025,7531442.000000008,380859.9999999991,190559.00000000044,190300.99999999953,29.371223221223218,16.77889332889333,18.194538794538797,4852.29274059274,2808.893767343767,2971.5818098568097,4696.29274059274,2808.893767343767,2971.5818098568097,691.7722222222226,488.45238095238096,691.7722222222226,365
VCP,109193.0000000001,54562.99999999972,54630.00000000016,15308468.000000058,7648214.999999967,7660252.999999955,14077565.000000037,7032883.999999997,7044680.999999973,1230902.999999994,615331.0000000001,615572.0000000029,33.80305903247079,19.732395881841814,24.578327489503963,4492.170352784471,2909.3513859947016,3771.50056752174,4189.446827682121,2909.3513859947016,3771.50056752174,1131.2223665223662,668.6794871794871,603.0878582202113,365
EDI,117141.99999999929,58578.99999999965,58563.00000000005,19951312.00000006,9977602.999999922,9973708.99999998,5848481.000000004,2924514.0000000005,2923967.000000009,14102831.000000257,7053088.999999995,7049742.000000028,33.93516646751941,19.34524975024975,26.048414983709105,5865.005525846702,3633.54962037962,4647.784237331296,2229.6204302233714,1521.25,1428.009523809524,4714.832341269841,2854.54962037962,3492.7988540870892,365
HAM,108452.99999999935,54248.00000000005,54204.99999999953,18330638.000000153,9165801.999999935,9164836.000000048,4228544.000000009,2114651.9999999874,2113892.0000000014,14102093.99999986,7051150.000000027,7050944.000000043,30.674886551357133,26.12930902992572,23.14339386104092,5383.95924402395,4435.994701030399,3734.5990578049405,1591.213836816778,1028.089540861837,1135.5471701501112,5022.05265322975,3691.7738793684007,3058.610960281548,365
TFS,76452.99999999952,38248.00000000002,38205.00000000018,14041975.000000026,7025218.999999985,7016755.999999944,1328949.000000007,664549.0000000024,664399.9999999951,12713025.999999987,6360669.999999944,6352355.999999952,29.700259955098666,16.920163170163168,15.829134101192924,5622.884382284382,3141.6336441336443,2871.502564102564,976.875,624.9166666666666,622.875,5622.884382284382,3086.6666666666665,2871.502564102564,365
ITM,136506.0000000001,68250.00000000012,68256.00000000051,19247779.000000104,9623709.999999981,9624068.999999914,19247779.000000104,9623709.999999981,9624068.999999914,0.0,0.0,0.0,40.96759906759907,23.108624708624706,31.17797619047619,6645.40452047952,4054.3953754578756,3784.0242424242424,6645.40452047952,4054.3953754578756,3784.0242424242424,0.0,0.0,0.0,365
MSY,107702.00000000009,53848.999999999825,53853.00000000014,17160843.99999994,8580037.999999963,8580806.000000028,16770977.999999994,8385312.999999982,8385665.000000035,389866.00000000093,194725.0,195141.00000000128,38.945238095238096,20.523367384249738,19.285714285714285,6222.966071428571,3315.2164689885267,3188.657738095238,6222.966071428571,3296.2136904761905,3188.657738095238,490.7333333333336,352.13373554550003,490.7333333333336,365
NAP,82684.99999999994,41358.00000000009,41326.99999999992,15025214.999999998,7515484.999999972,7509730.000000009,3982497.0000000047,1991176.9999999981,1991320.0000000005,11042718.000000004,5524307.9999999935,5518410.00000001,25.4884800174174,21.534242019500752,15.432887900629833,4760.5459401709395,3906.5791798795267,2795.5292225695457,1988.5425824175825,1602.5425824175825,1223.0,4069.4820696694305,2954.1499518320325,2568.245341755019,365
FOC,110966.99999999955,55458.00000000013,55508.99999999984,19346330.999999966,9665989.000000019,9680341.999999978,17316932.999999978,8658929.000000024,8658003.999999965,2029397.9999999935,1007060.0000000014,1022338.0000000021,28.68799811299811,20.963095238095235,22.692289654789654,4870.302347652348,3742.200740925741,3957.4792055167054,4634.302347652348,3739.303252303252,3957.4792055167054,1270.7309523809517,1106.3809523809518,1051.1666666666667,365
SMF,122826.0,61413.99999999987,61411.99999999987,17870355.999999966,8935503.00000003,8934852.99999999,17218940.99999998,8609267.000000019,8609674.000000004,651414.9999999995,326235.9999999999,325179.0000000007,35.521276827747414,24.016211370329017,22.827055591467357,5436.843708644296,3690.999901405784,3614.040633843281,5320.21135570312,3500.5876913935736,3497.4082809021043,952.8481888481888,611.2321792902436,696.3296703296703,365
AMD,94732.99999999953,47371.00000000008,47362.0000000001,16562952.000000099,8281222.000000032,8281729.99999998,13619392.000000035,6812283.000000028,6807109.000000051,2943559.999999997,1468938.999999998,1474621.0000000047,22.324228549228547,14.952976190476189,13.174358974358976,3970.6701714951714,2604.8404761904767,2305.970929070929,3831.765079365079,2604.8404761904767,1879.5873015873017,1488.1487179487176,914.5714285714284,1043.0,365
NGB,108359.99999999968,54184.000000000015,54176.00000000013,18656525.99999996,9327049.000000007,9329477.000000006,17289239.99999989,8642936.000000007,8646303.999999983,1367285.9999999995,684112.9999999993,683173.0000000021,27.591353091353092,16.62545926295926,17.704822954822955,4811.74793956044,2848.9030566655565,3056.8228327228326,4389.74793956044,2636.6530566655565,3056.8228327228326,1194.7860750360753,965.3055555555557,733.3160173160168,365
HET,110620.9999999999,55310.000000000226,55311.00000000053,15783311.000000047,7889661.000000006,7893649.999999988,15684639.000000034,7840290.000000004,7844348.999999984,98671.99999999996,49370.99999999999,49300.99999999995,29.479040404040404,18.503349428349427,19.54368131868132,4651.068298368298,2836.640476190476,2966.8494047619047,4651.068298368298,2836.640476190476,2966.8494047619047,230.99999999999977,230.99999999999977,211.5,365
OPO,104207.99999999929,52117.999999999745,52089.999999999665,18858821.00000006,9431911.999999993,9426908.99999998,2538513.0000000023,1271233.9999999993,1267279.0000000007,16320307.999999847,8160678.000000011,8159630.000000066,25.479017583723465,15.848387723387724,20.750354220942455,4710.667943167943,2883.630769230769,3846.458476164358,1156.8888888888887,716.9294117647058,851.9833333333333,4338.467943167943,2675.275641025641,3606.249171110643,365
DAC,97487.00000000022,48671.00000000013,48816.00000000045,15663380.999999879,7801520.999999958,7861860.000000004,4124280.0000000386,2102993.000000006,2021286.999999993,11539101.000000011,5698527.999999977,5840572.99999999,24.595238095238095,13.863492063492064,14.361904761904762,4370.6108003108,2921.5089743589742,2552.342857142857,2125.8777777777777,1648.8777777777777,1403.2,4149.435975135975,2919.086324786325,2220.659856809857,365
PUS,85068.99999999971,42533.0000000001,42536.000000000204,16269713.000000011,8134341.000000007,8135372.000000027,4038404.9999999977,2019372.0000000016,2019033.0000000028,12231307.999999985,6114968.999999989,6116339.000000018,26.0050283050283,24.36645299145299,16.61717171717172,5325.526612276612,4986.220843045843,3236.111111111111,1506.5,927.9583333333334,1225.4285714285716,4986.220843045843,4986.220843045843,2767.111111111111,365
SUB,108188.00000000007,56233.99999999977,51954.00000000015,20158368.99999995,10432647.000000061,9725721.99999994,17559017.000000082,9113271.000000073,8445745.999999987,2599352.0000000075,1319376.000000003,1279975.9999999953,34.29718337218337,22.325396825396822,18.33968253968254,6352.054331779333,4197.357142857143,3511.180826118326,5638.054331779332,3838.385714285714,2793.5787878787883,2012.298168498169,1312.466666666667,1120.7870879120878,365
DME,85267.99999999974,42593.00000000013,42674.99999999982,15364562.999999996,7670553.000000052,7694010.000000002,9080076.000000082,4538044.999999965,4542031.000000006,6284487.000000056,3132507.9999999884,3151979.0000000047,22.366218297098584,13.766434637302506,16.091325639712736,4514.544261525267,2647.8160564343275,3185.028234012105,2630.3961966770316,1991.8765759330277,1698.3459953497904,2651.64290167349,1347.9665777541875,1708.07674583481,365
NCE,127219.99999999937,63614.00000000006,63605.999999999745,18681121.000000004,9341474.000000043,9339646.999999968,5395495.999999999,2697727.0000000126,2697768.9999999944,13285625.000000037,6643747.000000004,6641877.999999934,48.01580025927396,25.109561124050437,23.234131478253246,7111.553597712469,3868.1351072201455,3924.3766767452307,2614.9022898669955,1562.374737674021,1547.820944152466,6003.305495573062,3300.601290795025,3299.2761904761905,365
CNF,111166.99999999999,55592.99999999984,55574.0000000002,15489569.999999998,7746649.999999985,7742919.999999948,14851252.999999974,7427993.999999962,7423258.999999944,638317.0000000028,318655.9999999985,319660.9999999983,26.415917905623786,20.90634920634921,20.516666666666666,3952.92823549,2927.908061219826,2816.1037602919955,3952.92823549,2927.908061219826,2816.1037602919955,610.9999999999999,496.0,528.0,365
BAH,75963.99999999913,37928.99999999996,38035.000000000015,13342833.000000017,6662345.000000001,6680488.000000065,0.0,0.0,0.0,13342833.000000017,6662345.000000001,6680488.000000065,26.25491437887323,18.3932936790053,23.54338555681809,4535.901409874345,3233.9800216011686,4041.771251144186,0.0,0.0,0.0,4535.901409874345,3233.9800216011686,4041.771251144186,365
CPT,80835.99999999988,40432.0000000005,40403.99999999986,13180245.99999987,6589374.999999987,6590871.000000035,9404262.000000013,4700469.9999999935,4703791.999999996,3775984.000000044,1888904.9999999905,1887079.0000000028,26.912852833441068,17.089348559936795,15.666666666666666,4313.184857406632,2462.036156534754,2365.6808500398756,2722.470532212885,1757.4625,1917.111772486773,1680.8652977319962,1259.0788363369006,1381.8888888888891,365
CRL,66789.99999999987,33394.999999999935,33394.999999999876,12945562.000000056,6472760.000000007,6472802.000000001,0.0,0.0,0.0,12945562.000000056,6472760.000000007,6472802.000000001,23.07142857142857,18.0,12.0,4420.057142857142,3470.0,2271.1241830065355,0.0,0.0,0.0,4420.057142857142,3470.0,2271.1241830065355,365
BRS,68902.99999999977,34465.0000000001,34437.999999999956,12203973.999999909,6104157.000000035,6099816.999999957,1768696.0000000047,884378.0000000016,884318.000000003,10435277.999999935,5219779.000000007,5215498.999999963,23.25,15.0,19.0,4040.255131964809,2868.0,3526.0,930.0,778.974358974359,793.0,3776.140415140415,2496.0,3526.0,365
KHN,91312.00000000009,45654.99999999999,45657.0000000005,14239532.000000047,7119165.000000044,7120366.999999999,14129928.000000058,7066343.000000042,7063584.999999996,109604.0000000001,52821.999999999935,56781.999999999956,25.91959151959152,17.390942390942392,17.720454545454544,4047.845415695416,2759.762753912754,2884.2796314796315,4047.845415695416,2759.762753912754,2884.2796314796315,274.642857142857,239.0,274.642857142857,365
CMB,63765.0000000001,31917.99999999999,31847.00000000012,12554258.999999871,6273229.000000033,6281029.999999989,25263.999999999967,12912.000000000051,12352.000000000005,12528994.999999866,6260317.000000038,6268677.999999994,15.662953712953714,13.711904761904762,12.218789543789542,3285.083849483849,2635.061904761905,2462.7818181818184,32.0,24.0,24.0,3285.083849483849,2635.061904761905,2462.7818181818184,365
RSW,82436.99999999983,41217.00000000003,41220.000000000065,14044866.000000013,7022049.000000013,7022817.0,13629256.000000034,6814374.00000001,6814881.999999991,415610.0000000053,207675.00000000076,207935.00000000087,34.125,17.745833333333337,19.362726419462227,5784.141666666666,2943.6136904761906,3119.5103098984846,5478.641666666666,2901.660664631228,3119.5103098984846,638.5305013826751,391.36874236874246,358.4999999999998,365
