iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
TRV,30035.999999999825,15018.999999999887,15016.999999999893,5503947.999999974,2752269.9999999884,2751678.0,2751617.0000000116,1375776.0000000068,1375841.000000004,2752330.999999986,1376494.0000000014,1375837.0000000035,11.14017094017094,6.511111111111111,6.4693015318015314,2141.75,1164.7735042735044,1166.7089160839162,1660.0,830.0,845.6666666666666,1276.1090909090908,773.3333333333334,794.2788461538462,365
BJV,22386.000000000076,11188.00000000003,11197.999999999938,4310586.000000006,2154017.0000000237,2156569.0000000247,2880299.0000000377,1440345.0000000002,1439954.0000000068,1430287.0000000063,713672.0000000013,716615.000000003,11.41371049084934,7.6221091000502765,7.097222222222222,2175.254251167344,1403.9796380090495,1356.3287007110537,1539.452380952381,910.2651317177965,807.6666666666666,1406.9333333333334,930.0444444444445,954.0,365
FLR,36801.99999999994,18400.999999999753,18401.00000000004,4806363.000000033,2403141.0000000075,2403222.0000000363,640437.9999999987,320223.0000000005,320214.9999999998,4165925.000000051,2082917.9999999958,2083006.999999983,13.077510202216084,8.080073191573891,7.939556799386846,1741.8407760540113,1110.7948717948718,1094.0607541478132,453.28421052631575,308.25,294.0,1665.000505867827,1001.816072816073,1010.334852324828,365
SVG,38928.00000000003,19466.999999999913,19460.999999999978,5089465.0000000065,2545112.000000004,2544352.99999999,3208484.0000000093,1605133.999999989,1603349.999999995,1880981.0000000023,939977.9999999941,941003.0000000014,13.70899713821915,7.691279763162837,8.330269338504632,1674.2503617682478,956.656085744321,1057.8457976010918,1353.3139736080911,686.4509268509269,700.9386482798246,895.079772079772,589.8732193732194,600.4722222222223,365
MID,25080.0000000001,12540.999999999996,12539.000000000033,4643767.000000032,2321827.0000000037,2321939.999999998,4151117.0,2075492.9999999902,2075624.0000000005,492650.00000000023,246334.0000000002,246316.0000000023,8.354228682976311,5.460885148823438,5.201139601139601,1489.8333333333335,970.0,1043.4774744968292,1424.5398601398601,924.7333333333333,1025.303095238095,660.2531017369727,460.0,480.0,365
CFU,25802.999999999924,12892.999999999976,12909.999999999947,4627172.000000021,2312123.0,2315049.0000000405,519111.99999999616,259736.00000000003,259376.00000000012,4108059.9999999898,2052386.9999999963,2055673.0000000116,13.216770888210517,7.0,7.485983134512547,2520.0,1338.0,1352.6,648.5800150829563,314.6774193548387,434.68642533936656,2425.5,1304.25,1325.0,365
KTW,23076.9999999999,11539.999999999947,11537.000000000047,4315277.9999999665,2158408.000000005,2156869.999999991,199117.99999999988,99541.99999999993,99575.99999999967,4116159.999999952,2058866.0000000163,2057294.0000000047,8.815384615384614,5.0,7.88525641025641,1628.9423076923076,1044.0,1546.0,195.53504273504274,135.6,135.6,1579.893808068381,1044.0,1546.0,365
YTY,32237.99999999995,16119.999999999955,16118.00000000005,5271658.999999983,2635815.999999995,2635842.999999997,5191498.999999973,2595735.999999997,2595763.0,80160.00000000003,40079.999999999985,40079.99999999997,10.175457875457877,6.457967032967033,6.394560994560995,1654.7666666666667,1097.1873015873016,1028.6551282051282,1619.8090909090909,1097.1873015873016,1028.6551282051282,200.57142857142856,186.0,186.0,365
ELP,38630.99999999993,19316.00000000002,19315.00000000006,5129151.999999998,2564585.999999987,2564566.0000000126,5129151.999999998,2564585.999999987,2564566.0000000126,0.0,0.0,0.0,12.615766981279315,7.991250416250416,8.029761904761905,1657.47311827957,1103.1649948254437,1166.9312115831378,1657.47311827957,1103.1649948254437,1166.9312115831378,0.0,0.0,0.0,365
BEL,29660.000000000022,14833.999999999922,14826.000000000158,4985185.000000034,2492618.0000000005,2492566.99999997,4728712.000000027,2365493.0000000116,2363218.9999999856,256472.99999999936,127125.00000000015,129347.99999999994,10.567438316159544,7.5720439691027925,6.938468720821663,1804.4324146441795,1340.7508844097079,1248.125,1744.7410785137458,1340.7508844097079,1248.125,318.0,213.75,243.0,365
DAR,56382.99999999974,27977.999999999967,28405.00000000013,4521654.999999978,2202158.000000027,2319496.9999999907,2036655.9999999886,1053797.9999999998,982857.9999999986,2484999.0000000033,1148359.9999999965,1336638.9999999865,16.578554360812426,10.531045751633986,10.613675213675215,1364.4017786401487,934.4469582704877,995.815982404692,749.1011166253102,494.7606837606838,524.2004526845703,1090.4711538461538,853.1650068098285,747.0307692307692,365
PRN,19770.000000000073,9814.999999999965,9955.000000000082,3668906.999999975,1822503.999999996,1846403.0000000019,0.0,0.0,0.0,3668906.999999975,1822503.999999996,1846403.0000000019,8.0,4.990031635031636,4.934525605113841,1484.6,958.5552612051663,884.0093582887702,0.0,0.0,0.0,1484.6,958.5552612051663,884.0093582887702,365
TUS,41279.99999999972,20640.0000000002,20639.999999999993,4954613.999999982,2477280.999999995,2477332.9999999953,4954613.999999982,2477280.999999995,2477332.9999999953,0.0,0.0,0.0,15.590749462962975,8.787698412698411,9.103296515580546,1813.7565854317013,1034.4559741333933,1204.0031635031637,1813.7565854317013,1034.4559741333933,1204.0031635031637,0.0,0.0,0.0,365
UFA,29326.000000000146,14611.99999999996,14713.999999999944,4389730.99999999,2188502.000000008,2201229.0000000037,3485384.000000002,1736910.0000000014,1748473.9999999958,904346.99999999,451592.00000000093,452755.0000000023,8.981070889894418,5.997023809523809,5.910589900295783,1490.2184364654954,952.127432341177,1018.6,1229.0,713.9087305609045,1000.9583925878044,740.8666666666666,610.6650641025641,381.66544566544565,365
IXC,27078.00000000001,13551.999999999956,13525.999999999905,4878584.000000012,2440280.0,2438304.000000012,4678632.0,2340304.000000006,2338328.0000000237,199952.00000000015,99976.00000000007,99976.00000000023,9.1875,6.0,5.182905982905983,1692.875,1024.0,1022.0,1526.1471861471864,907.8,844.9333333333333,411.8571428571428,232.0,232.0,365
KMJ,30319.000000000167,15159.999999999949,15158.999999999878,4835242.999999964,2417426.999999982,2417815.9999999795,4021480.9999999814,2010754.9999999988,2010726.0000000177,813761.9999999974,406671.9999999998,407090.00000000047,11.17878787878788,5.654545454545454,6.228146853146853,1883.0923076923077,1051.8270562770563,946.7428571428571,1599.9076923076923,890.5515734265734,815.4431818181818,644.0,455.00000000000006,455.0,365
CCS,35944.000000000306,17702.00000000005,18241.99999999997,4871314.000000015,2383071.000000014,2488243.0000000065,3166858.9999999846,1565256.0000000075,1601602.9999999886,1704455.0000000207,817814.9999999962,886639.9999999986,12.846153846153847,8.17375241246209,8.097680097680099,1929.8142374105678,1286.780111040832,1209.6666666666667,1355.4224598930482,870.0,987.4280193236715,945.8872549019607,708.3961827646039,751.0,365
GRR,42439.999999999534,21221.999999999924,21218.000000000073,5249232.999999987,2624725.99999999,2624506.99999999,5249232.999999987,2624725.99999999,2624506.99999999,0.0,0.0,0.0,12.905136800287778,10.442958152958152,10.318592171058965,1517.9047581176994,1259.4553324460346,1330.105967529035,1517.9047581176994,1259.4553324460346,1330.105967529035,0.0,0.0,0.0,365
WRO,27211.00000000011,13606.000000000031,13605.000000000087,4408370.000000014,2204516.999999999,2203852.9999999953,418327.9999999997,209183.99999999956,209143.9999999999,3990041.999999987,1995332.999999996,1994709.0000000033,11.687673289503953,6.694444444444445,7.022222222222222,1895.4748973883986,1087.0444444444443,1159.3846153846152,288.0,260.3376068376068,204.2,1744.0,1008.8,1159.3846153846152,335
MYR,34225.00000000013,17111.999999999956,17113.000000000007,4726275.000000015,2363094.000000018,2363180.999999994,4726275.000000015,2363094.000000018,2363180.999999994,0.0,0.0,0.0,15.512514891477025,8.540000000000001,8.61365843133024,2247.4978354978352,1253.9,1212.568356374808,2247.4978354978352,1253.9,1212.568356374808,0.0,0.0,0.0,365
VNO,33803.00000000015,16895.000000000015,16908.000000000116,5179236.000000046,2587471.0000000005,2591764.999999984,0.0,0.0,0.0,5179236.000000046,2587471.0000000005,2591764.999999984,10.833333333333332,7.4222222222222225,6.885787151916185,1764.6,1180.7372251931076,1112.5242584213174,0.0,0.0,0.0,1764.6,1180.7372251931076,1112.5242584213174,365
VNS,27892.999999999807,13939.99999999995,13952.99999999992,5138176.00000001,2567898.0000000065,2570278.0000000047,4968466.000000015,2483043.0000000065,2485423.000000004,169710.00000000006,84855.00000000006,84855.00000000007,10.243589743589745,6.0,4.984615384615385,1974.974358974359,1107.2384615384617,899.3333333333334,1912.8444444444444,1084.3777777777777,878.3809523809523,220.875,202.0961538461538,197.625,365
YIA,29597.00000000008,15430.99999999993,14165.999999999984,5395243.000000002,2809156.000000001,2586087.0000000005,4944683.000000012,2583786.0000000084,2360897.000000005,450560.0000000009,225370.00000000015,225190.00000000044,11.074526862026863,7.177777777777777,6.003174603174603,2046.857142857143,1315.0,1083.6666666666667,2007.3141025641025,1308.2483516483517,996.0,559.0,318.24285714285713,365.4665334665335,365
ACC,41334.00000000018,20648.999999999905,20685.000000000167,5171293.000000031,2585313.9999999856,2585978.9999999953,1032817.9999999959,515555.9999999987,517262.00000000035,4138474.9999999977,2069757.9999999944,2068716.9999999953,11.926664780230146,8.022839905192846,8.692307692307693,1622.6904761904761,1160.8444444444444,1565.6890344949168,474.1010558069381,278.0,328.0,1565.6890344949168,967.2387340517776,1565.6890344949168,365
JHB,28207.00000000031,14103.999999999955,14103.00000000005,4805832.000000023,2402982.000000009,2402849.999999998,3968032.000000024,1984613.0000000112,1983419.0000000026,837799.9999999978,418368.9999999998,419431.0000000003,12.535714285714285,6.114285714285714,6.823214285714285,2021.7857142857142,1044.7406593406592,1124.7673326673328,1661.7857142857142,844.8307692307692,930.6730769230769,882.0,360.00000000000006,629.0,365
XUZ,32170.999999999833,16085.999999999936,16085.000000000027,5250656.999999994,2625672.9999999953,2624983.999999995,5236820.9999999935,2618754.9999999953,2618065.999999995,13835.999999999998,6917.999999999999,6917.999999999999,12.11834276834277,7.558012820512821,7.719094794094794,1923.1302808302808,1179.4024531024531,1290.7494366744368,1919.795385170385,1179.4024531024531,1290.7494366744368,186.0,112.20000000000005,112.20000000000005,365
CJJ,26789.000000000342,13390.999999999916,13397.999999999904,4829289.000000035,2414016.000000001,2415273.0000000023,2491051.9999999986,1245526.0000000019,1245525.999999999,2338237.000000006,1168489.9999999993,1169747.0000000037,7.317460317460317,5.12121212121212,5.02051282051282,1316.557142857143,921.25,878.7356643356643,1084.2156593406594,607.2363636363636,718.75,918.0,552.6000000000001,558.0,365
YHZ,41785.99999999994,20895.000000000073,20890.999999999833,5145212.000000019,2573286.9999999823,2571925.0000000014,4074717.000000001,2037591.9999999923,2037124.9999999984,1070495.000000001,535694.9999999981,534800.0000000015,14.275767980701566,8.748137973137974,8.24290848128609,1938.1204212454213,1233.345238095238,1035.5384615384614,1674.1071364909599,1091.2823852617971,875.5360120731937,665.9216783216783,520.8333333333333,461.67741935483866,365
SDJ,41148.00000000008,20578.000000000007,20570.00000000005,5033007.000000002,2517132.9999999907,2515873.999999998,4244683.999999989,2122584.999999998,2122098.9999999995,788323.0000000007,394547.9999999995,393774.99999999895,14.0,8.0,7.066666666666667,1822.0,1074.6,975.7763347763348,1386.9615384615386,719.625641025641,840.0,795.0,483.0,498.0,365
CCJ,26663.999999999905,13324.999999999978,13339.000000000002,4658058.0000000205,2327944.0000000023,2330114.00000001,1083956.9999999956,541524.000000001,542432.9999999995,3574101.0000000084,1786420.000000001,1787681.0000000044,9.20871212121212,5.953846153846154,5.968531468531469,1587.614880952381,1126.9285714285716,1106.2769230769231,986.7076923076924,606.4714285714285,597.0,1322.0,956.6958041958042,920.2769230769231,365
SPU,28605.99999999983,14325.00000000005,14281.000000000035,4570161.999999957,2288854.000000008,2281307.9999999925,343404.0000000002,170668.99999999974,172734.99999999988,4226758.000000018,2118185.0,2108572.999999999,13.119047619047619,7.2164224664224665,7.0,2347.166666666667,1323.3988095238096,1223.75,280.0,271.0411369676076,192.58333333333334,2319.2,1323.3988095238096,1223.75,365
LCY,48390.00000000011,24192.000000000007,24198.00000000009,5049819.999999997,2524592.000000023,2525228.000000017,1035446.0000000001,517669.9999999995,517776.0000000002,4014374.0000000168,2006921.999999992,2007452.0000000254,22.99809523809524,12.831178415617774,11.580973764797294,2303.3355102413925,1289.7912636383223,1167.103716544893,841.4,563.391304347826,406.3805377628907,1703.7766965061082,1039.9810479375697,925.1960784313724,365
MAH,30682.000000000444,15350.999999999985,15330.999999999985,4678768.9999999935,2342827.000000007,2335942.0000000237,2653600.0000000033,1325833.9999999858,1327765.9999999977,2025169.0000000016,1016993.0000000007,1008175.9999999995,14.785256410256409,8.02,8.668233055189576,2471.51746031746,1372.6,1426.75,1343.2087912087911,857.2811594202899,839.5277777777778,1825.6153846153845,956.25,1101.0,365
LIH,31458.000000000106,15728.999999999996,15728.99999999996,4810448.999999979,2405201.000000003,2405247.9999999884,4786436.999999981,2393195.0000000014,2393241.9999999893,24012.000000000004,12006.000000000002,12005.999999999998,10.511690396508069,6.84747245897316,6.8249857150277915,1679.2040257781434,1068.1162672452995,1146.8454901960783,1679.2040257781434,1068.1162672452995,1146.8454901960783,174.0,159.5,152.25,365
GYN,26591.00000000025,13288.000000000056,13303.000000000262,4576535.000000012,2287740.999999988,2288793.9999999953,4576535.000000012,2287740.999999988,2288793.9999999953,0.0,0.0,0.0,9.825495419613066,6.431666666666667,5.171561771561771,1611.3706636500756,1081.4220524573464,896.8267954267955,1611.3706636500756,1081.4220524573464,896.8267954267955,0.0,0.0,0.0,365
KZN,33091.000000000255,16556.000000000076,16535.00000000007,5111421.999999951,2557296.999999987,2554125.000000001,3311736.0000000116,1657597.0000000142,1654139.0000000065,1799686.0000000077,899699.9999999942,899985.9999999962,9.85944055944056,5.832045088566828,5.900854700854701,1670.0796037296038,1157.2598039215688,1091.909790136071,1137.3125763125763,781.4230769230769,722.6444444444445,1030.8235294117649,745.6923076923076,720.724705882353,365
UKB,30782.99999999982,15393.999999999993,15389.000000000084,5117766.000000015,2559300.9999999967,2558465.000000002,4642902.999999986,2322396.999999999,2320506.0000000023,474862.999999998,236904.0000000001,237958.99999999994,9.733333333333334,6.0,6.177777777777778,1471.5,1045.0,1152.0,1341.1384615384616,973.3426573426574,1152.0,391.48571428571427,370.0,370.0,365
NUE,29409.0000000001,14694.999999999927,14714.000000000076,4715291.000000024,2357631.000000034,2357659.999999968,463531.99999999744,231708.00000000073,231823.9999999988,4251759.000000053,2125923.0000000093,2125835.9999999925,9.830769230769231,6.78888888888889,6.6,1685.6308708327012,1189.5097023645412,991.6961233211234,336.0,180.9090909090909,262.0,1609.0123626373627,1095.1935483870968,875.2582920347625,365
OLB,27367.999999999884,13681.000000000095,13687.00000000015,4910131.000000027,2454103.999999983,2456026.999999984,2694836.9999999665,1347260.9999999986,1347575.9999999874,2215293.9999999893,1106842.999999999,1108450.999999996,14.997986369523371,8.0,7.933333333333334,2648.0,1449.3272727272729,1429.7389955766535,1766.9801488833748,918.0,889.5,1596.8055555555554,926.6,904.3715651135005,365
KOA,32967.000000000015,16484.999999999814,16481.99999999991,5193134.000000003,2596557.000000004,2596576.9999999916,5119312.000000002,2559646.0000000065,2559666.000000002,73822.00000000019,36911.000000000044,36911.000000000015,11.203333874582121,6.549944549243287,6.681980241980241,1940.4283615129707,1097.8910710296404,1208.1576371657018,1939.0942681080255,1092.7006022651185,1208.1576371657018,189.80000000000007,174.0,174.0,365
